"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Line Fit Blind Min","Line Fit Blind Max","Line Fit Blind Avg","Line Fit Blind Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Hybrid Min","Hybrid Max","Hybrid Avg","Hybrid Single","Sequence",
"880","21","864","413.039978","84","1","6","3.709999","5","3","10","5.880000","5","3","10","9.159998","10","1","11","5.570000","10","1762",
"881","14","879","421.760010","255","1","8","3.669999","4","3","9","5.790000","5","1","10","9.270000","9","2","11","5.780000","5","1766",
"882","4","870","447.669983","754","0","6","3.620000","2","2","9","5.690001","4","4","10","9.329999","8","0","11","5.840000","4","1769",
"883","22","871","452.850067","491","1","7","3.730000","3","2","11","5.570002","4","3","10","9.429998","10","1","13","6.000001","6","1770",
"884","3","879","482.120056","61","1","7","3.970001","1","3","10","5.830000","6","7","10","9.430002","9","3","11","6.049999","8","1774",
"885","60","870","481.900208","592","1","7","3.580000","5","3","9","5.520000","4","4","10","9.160001","10","1","11","5.580000","3","1793",
"886","30","886","471.750031","415","1","6","3.659999","5","2","9","5.730000","7","2","10","9.450006","10","1","13","6.110001","4","1795",
"887","2","871","418.109894","234","2","7","3.979999","4","4","9","5.710001","6","5","10","9.540002","9","1","11","5.550001","4","1797",
"888","9","864","443.189850","298","1","7","3.750001","3","3","8","5.480001","7","1","10","9.340001","10","3","13","5.769998","7","1799",
"889","30","886","449.830078","269","1","7","3.720001","4","3","11","5.610001","3","4","10","9.450000","6","1","9","5.600001","4","1801",
"890","1","890","427.200104","448","1","6","3.830000","3","3","10","5.910000","7","2","10","9.460002","10","2","11","5.630000","7","1802",
"891","12","878","479.810089","550","0","6","3.600000","3","3","8","5.460001","6","4","10","9.240003","8","1","11","5.740000","9","1806",
"892","8","878","453.139923","629","1","6","3.620000","4","3","10","5.870000","7","5","10","9.390000","9","2","11","5.769998","7","1809",
"893","2","885","415.759979","408","1","6","3.759999","2","2","8","5.620001","5","5","10","9.560001","9","1","11","6.070003","5","1810",
"894","5","885","414.559967","209","1","7","3.750000","3","3","8","5.509999","7","6","10","9.440002","9","1","11","5.820001","6","1810",
"895","5","895","413.670013","309","1","7","3.620000","2","3","8","5.610002","8","5","10","9.560002","10","1","13","5.850003","5","1813",
"896","30","890","473.680054","337","1","7","3.840001","4","2","9","5.550001","5","2","10","9.360000","10","1","15","5.750000","1","1814",
"897","3","893","429.889984","292","2","7","3.670000","6","3","9","5.650001","6","5","10","9.500005","7","1","11","5.690001","7","1815",
"898","2","897","456.569885","838","1","8","3.819999","2","3","10","5.740002","7","4","10","9.320002","10","1","10","5.680000","6","1818",
"899","13","897","481.740051","579","1","8","3.820000","3","3","9","5.710000","7","4","10","9.170000","6","3","12","6.010000","12","1819",
"900","11","875","448.149963","633","0","6","3.700001","4","2","10","5.600001","5","3","10","9.410001","10","1","11","5.620001","3","1824",
"901","10","898","445.080139","125","1","6","3.620001","1","4","9","5.600001","6","2","10","9.130006","10","1","11","5.650001","3","1825",
"902","3","898","443.260040","708","1","7","3.590000","1","2","9","5.700000","7","4","10","9.360002","10","0","13","5.720000","9","1826",
"903","6","900","421.889984","106","1","8","3.709999","4","3","9","5.810001","6","4","10","9.310005","10","0","13","6.199997","13","1829",
"904","13","896","452.000061","60","1","6","3.800000","3","4","9","5.670001","6","6","10","9.569997","9","1","9","5.689998","9","1830",
"905","7","892","448.609894","141","0","6","3.570000","2","4","10","5.700000","6","6","10","9.350001","9","0","13","5.740000","3","1831",
"906","18","906","433.500031","24","1","6","3.770000","4","2","10","5.700000","7","4","10","9.440001","10","0","11","5.670002","7","1834",
"907","16","907","478.940033","93","1","7","3.700000","5","2","8","5.670000","5","6","10","9.490003","10","0","9","5.540000","7","1838",
"908","4","881","454.680084","10","1","8","3.540000","5","3","9","5.860001","6","2","10","9.219999","8","0","13","5.939998","5","1839",
"909","1","907","484.570007","522","1","7","3.700000","5","3","8","5.740001","4","4","10","9.380002","8","1","15","6.110001","7","1840",
"910","6","908","422.980042","175","1","6","3.660000","5","3","9","5.989999","9","7","10","9.590001","10","1","13","5.860002","5","1841",
"911","6","904","438.659943","904","1","8","3.899999","5","3","9","5.669999","5","4","10","9.380002","10","1","10","5.960000","5","1842",
"912","9","908","445.690002","908","0","7","3.820000","4","3","10","5.660002","5","3","10","9.360003","9","0","15","6.090000","9","1843",
"913","7","910","453.000000","658","1","7","3.760000","4","2","8","5.640000","4","4","10","9.440001","9","3","11","5.780001","7","1845",
"914","18","901","507.800079","250","1","8","3.630000","3","2","9","5.740003","6","3","10","9.390003","7","1","13","5.950002","7","1848",
"915","12","914","428.009827","452","2","8","3.920000","3","3","11","5.830000","6","2","10","9.510001","9","1","13","5.920002","7","1849",
"916","1","899","444.620056","741","1","7","3.680001","5","2","9","5.349999","6","5","10","9.400006","10","1","11","5.790000","6","1850",
"917","1","891","478.510193","470","1","8","3.820000","6","2","8","5.400002","5","5","10","9.510002","10","3","13","5.800000","5","1851",
"918","24","909","445.459961","233","1","7","3.780000","3","3","9","5.580001","6","3","10","9.390003","8","0","13","6.090000","5","1854",
"919","3","918","495.660126","797","0","8","3.710000","4","4","10","5.849998","7","2","10","9.319998","7","1","9","5.800002","3","1858",
"920","2","919","469.549957","231","0","8","3.770001","6","2","10","5.610001","6","6","10","9.520000","6","1","13","5.800003","5","1860",
"921","7","912","414.919952","499","1","7","3.689999","6","2","9","5.670001","8","5","10","9.640000","10","1","11","5.950000","4","1861",
"922","2","921","444.190063","615","1","9","3.740000","5","3","9","5.710001","3","3","10","9.500002","7","1","11","5.779997","6","1861",
"923","7","915","523.440186","889","1","6","3.600000","3","3","8","5.740000","5","6","10","9.539998","10","1","11","5.830001","3","1862",
"924","1","917","416.130005","254","2","10","4.179999","4","3","11","5.690001","4","5","10","9.440003","10","1","15","5.860002","3","1865",
"925","11","923","491.350037","880","1","8","3.740000","5","3","9","5.769999","5","6","10","9.350001","10","1","14","6.100000","9","1865",
"926","13","921","431.559906","348","2","9","3.950000","4","2","9","5.750000","6","6","10","9.480002","10","1","11","6.019999","7","1870",
"927","1","912","482.640076","404","1","7","3.749999","3","3","10","5.669998","5","5","10","9.449998","6","0","11","5.650001","5","1871",
"928","20","870","451.829987","870","1","8","3.710000","3","3","10","5.820000","5","2","10","9.209998","10","1","13","5.960001","7","1873",
"929","35","926","426.069977","451","0","6","3.790001","4","3","9","6.010000","7","4","10","9.380000","10","0","11","5.760001","9","1874",
"930","1","928","506.080139","819","2","7","3.890000","4","3","10","5.730003","5","4","10","9.430000","10","1","11","5.750000","9","1875",
"931","10","906","457.499939","187","1","7","3.670000","3","3","9","5.739998","5","3","10","9.460001","10","1","15","5.900001","5","1877",
"932","3","928","469.820160","791","1","7","3.650000","5","2","9","5.640000","6","5","10","9.569997","9","1","11","5.710000","5","1878",
"933","7","932","489.279907","932","1","7","3.680000","4","2","10","5.740001","5","5","10","9.540002","10","1","11","5.860001","5","1880",
"934","19","916","417.500092","223","1","7","3.480000","4","3","10","5.770000","6","4","10","9.370003","10","1","11","5.860002","5","1880",
"935","10","935","439.489990","589","1","6","3.770000","5","3","9","5.689999","7","6","10","9.540000","10","1","13","5.850001","3","1881",
"936","14","936","456.399994","787","1","7","3.710000","5","3","8","5.600001","4","4","10","9.320001","10","3","13","6.240001","8","1885",
"937","4","929","436.210083","107","1","7","3.680000","5","2","10","5.760001","7","3","10","9.400001","10","0","11","5.740003","5","1886",
"938","4","931","501.260040","905","1","6","3.860000","3","4","8","5.820000","5","3","10","9.240000","9","1","13","5.919999","5","1886",
"939","2","936","453.610046","144","1","6","3.650000","3","3","10","5.820000","5","5","10","9.570001","10","1","11","5.790002","5","1892",
"940","10","934","468.940033","329","1","7","3.540001","5","3","9","5.800000","6","6","10","9.600003","10","1","9","5.640000","4","1894",
"941","3","932","475.620026","334","1","7","3.650000","3","4","8","5.870002","5","3","10","9.490001","10","1","13","5.800002","5","1896",
"942","19","936","481.130005","781","1","9","3.720000","3","2","11","5.600001","7","5","10","9.480001","8","3","11","5.769999","6","1898",
"943","10","927","442.549957","519","1","8","3.729999","5","4","10","5.750001","6","5","10","9.500003","10","0","13","5.430000","6","1900",
"944","38","944","475.510132","205","1","6","3.720000","3","3","9","5.690000","5","4","10","9.380001","8","1","9","5.419999","7","1901",
"945","11","945","501.140015","565","1","6","3.610000","3","2","9","5.800000","7","3","10","9.490002","10","1","11","5.690000","7","1903",
"946","1","935","470.540100","370","1","7","3.600000","2","3","9","5.550001","6","5","10","9.440000","9","0","13","5.900001","9","1906",
"947","8","945","490.229797","730","2","7","3.880000","2","2","9","5.580000","4","4","10","9.590003","4","0","11","5.679998","6","1908",
"948","14","919","432.399872","630","1","7","3.810000","6","4","10","5.580001","7","6","10","9.500001","9","3","13","5.540000","13","1909",
"949","18","949","459.899933","80","1","6","3.640000","5","3","10","5.920001","5","3","10","9.310003","8","1","14","6.110003","5","1909",
"950","3","939","414.760162","98","1","7","3.660000","4","3","10","5.900001","8","2","10","9.370000","10","1","13","6.149999","6","1914",
"951","3","951","511.109833","29","0","7","3.530000","7","3","9","5.640001","5","6","10","9.480002","10","0","11","5.540000","5","1915",
"952","28","938","449.799927","830","1","6","3.570000","3","2","10","5.760000","4","4","10","9.530001","10","1","13","5.559998","6","1917",
"953","4","948","431.939972","358","1","7","3.659999","3","3","11","5.730000","5","4","10","9.410002","10","1","13","5.780003","9","1918",
"954","6","927","448.109955","301","2","6","3.710001","2","3","9","5.670000","5","7","10","9.610003","10","1","13","6.000001","7","1925",
"955","5","942","450.160156","468","0","8","3.690000","3","3","9","5.570001","8","5","10","9.460000","10","1","13","5.650002","5","1926",
"956","16","938","521.519958","526","0","7","3.790000","4","3","9","5.690002","5","4","10","9.419998","10","1","13","5.690001","9","1926",
"957","4","955","458.179993","55","1","6","3.530000","4","3","9","5.730001","5","6","10","9.490001","10","1","13","5.900002","1","1927",
"958","35","951","455.619965","265","1","6","3.649999","2","4","8","5.680000","7","5","10","9.600003","10","1","13","5.880000","6","1928",
"959","3","957","431.470032","414","1","7","3.550000","5","3","10","5.700001","5","4","10","9.630002","10","0","11","5.529999","5","1930",
"960","18","952","486.099915","359","1","6","3.750000","4","3","9","5.500000","7","6","10","9.650002","10","1","13","5.870001","5","1930",
"961","11","941","445.769989","425","1","7","3.809999","2","3","9","5.840000","5","2","10","9.590003","10","1","13","5.930001","5","1935",
"962","17","958","512.289978","850","1","6","3.600000","5","3","12","5.850002","7","5","10","9.410006","10","1","11","5.820001","4","1937",
"963","12","958","477.139984","529","1","7","3.650000","6","3","8","5.570000","5","5","10","9.410000","8","2","13","5.950001","5","1941",
"964","4","961","468.829987","343","1","6","3.680001","5","2","9","5.640002","5","3","10","9.309999","10","2","13","5.740000","5","1943",
"965","8","959","479.320007","177","1","7","3.589999","2","3","11","5.780003","5","4","10","9.480002","10","1","11","5.969998","7","1945",
"966","7","950","460.260101","794","0","7","3.910000","5","3","9","5.680000","6","2","10","9.460002","9","0","11","6.079999","6","1945",
"967","15","965","485.179932","639","0","7","3.610000","3","2","9","5.710000","5","5","10","9.620001","10","0","11","5.900000","5","1947",
"968","20","964","505.009949","340","1","7","3.860000","6","3","9","5.700000","5","1","10","9.459998","10","0","11","5.870001","5","1949",
"969","1","959","464.089905","161","0","7","3.440000","5","2","9","5.770002","6","5","10","9.540002","10","1","13","5.889999","4","1950",
"970","3","965","453.830078","269","2","6","3.780001","4","3","9","5.720001","4","4","10","9.640003","10","1","11","5.750002","11","1954",
"971","10","949","479.069977","97","0","7","3.919999","4","3","9","5.589999","6","1","10","9.330003","10","1","11","5.759998","6","1957",
"972","7","962","535.440063","673","0","8","3.700001","4","3","9","5.920000","6","5","10","9.460001","10","1","13","5.740002","3","1959",
"973","3","965","494.600067","673","1","8","3.920000","5","3","11","5.770001","7","6","10","9.500003","9","1","11","5.660000","3","1960",
"974","13","959","500.439941","506","1","8","3.680000","4","3","8","5.650000","7","4","10","9.570002","8","0","11","5.790000","6","1960",
"975","7","970","466.390045","155","1","7","3.949999","2","3","9","5.870002","6","5","10","9.520001","10","0","13","5.850000","9","1961",
"976","28","959","451.129944","788","1","6","3.540000","2","3","9","5.919999","5","3","10","9.429999","7","1","10","5.610000","6","1962",
"977","11","974","520.250061","489","1","9","3.600000","4","3","10","5.679999","6","3","10","9.410006","10","1","11","5.889999","3","1965",
"978","5","975","481.810059","739","0","7","3.740001","3","2","10","5.670002","5","3","10","9.420000","8","0","11","5.560000","5","1966",
"979","7","978","487.050018","720","1","7","3.660000","4","2","10","5.610000","5","3","10","9.560001","10","1","15","6.070000","7","1966",
"980","3","979","489.459930","300","1","6","3.610000","5","3","10","5.810002","5","3","10","9.240001","10","3","11","5.970000","7","1966",
"981","4","967","512.020203","181","1","8","3.710000","7","2","9","5.640000","6","5","10","9.400003","10","1","13","5.630000","5","1967",
"982","7","981","541.439941","786","1","8","3.770000","4","3","9","5.810000","4","3","10","9.500002","10","1","15","5.950000","9","1968",
"983","38","977","527.590332","640","1","7","3.630001","3","3","9","5.520000","4","7","10","9.670003","10","0","13","5.850000","7","1970",
"984","7","963","495.299805","808","1","7","3.779999","2","3","10","5.769999","5","4","10","9.570002","8","1","11","5.540002","7","1972",
"985","11","960","460.030090","410","1","6","3.800000","5","3","9","5.770002","7","4","10","9.600004","9","1","13","5.680000","5","1974",
"986","4","985","477.679993","483","1","8","3.840000","5","3","9","5.720002","6","3","10","9.500001","10","1","11","5.920001","6","1975",
"987","3","973","462.480164","80","1","7","3.790001","5","2","9","5.710000","6","4","10","9.470000","10","1","11","5.550000","7","1976",
"988","2","986","501.600128","375","1","6","3.710000","1","3","8","5.500001","6","6","10","9.480000","10","1","13","6.139998","6","1979",
"989","16","973","506.219910","478","1","8","3.650000","4","3","9","5.780001","7","2","10","9.400002","10","0","9","5.730000","3","1980",
"990","17","970","456.329956","564","0","9","3.680000","1","4","9","5.600000","6","5","10","9.490001","6","0","14","5.700000","3","1980",
"991","8","984","492.669983","670","2","8","3.740000","3","3","9","5.760000","6","5","10","9.520001","9","1","13","5.990000","6","1981",
"992","1","979","514.830078","791","1","7","3.639999","3","3","10","5.780002","6","5","10","9.530003","10","0","11","5.870000","9","1982",
"993","6","989","528.349976","113","0","7","3.720000","2","3","8","5.690000","5","6","10","9.490000","7","1","11","5.879999","6","1986",
"994","5","985","541.929993","59","1","6","3.720000","3","2","9","5.800000","7","3","10","9.390003","10","1","13","5.470000","5","1987",
"995","10","987","487.630005","558","1","7","3.739999","2","3","9","5.870000","4","3","10","9.309999","10","0","11","6.079998","5","1987",
"996","6","977","435.580078","566","1","8","3.780000","4","3","10","5.950001","6","3","10","9.510004","10","1","17","5.929999","5","1992",
"997","4","991","490.889984","635","0","7","3.540000","3","3","8","5.730001","6","3","10","9.630002","10","0","13","5.940001","5","1993",
"998","11","998","468.709930","149","2","6","3.650000","4","3","10","6.020000","7","3","10","9.490001","10","1","9","5.540001","5","1993",
"999","2","996","502.799896","555","0","7","3.710000","4","2","9","5.739999","4","5","10","9.619999","10","1","11","5.810001","11","1994",
"1000","1","990","455.950165","631","2","7","3.710000","5","3","10","5.890000","6","2","10","9.460004","10","1","13","5.800002","5","2000",
